N,k,function_name,function_ref,greatest_product_palindrome,runtime_time,timeit_object
10000000,15,largest_product_palindrome_N_A2,A2,121,6.25407900006394e-05,"62.6 µs ± 189 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A2,A2,121,6.24244899998303e-05,"62.6 µs ± 189 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A2,A2,121,6.28711099998327e-05,"62.6 µs ± 189 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A3,A3,121,6.39929500001017e-05,"66.5 µs ± 1.88 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A3,A3,121,6.85166800001753e-05,"66.5 µs ± 1.88 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A3,A3,121,6.69823999996879e-05,"66.5 µs ± 1.88 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A4,A4,121,3.5968110000249e-05,"37.5 µs ± 1.23 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A4,A4,121,3.76813299997593e-05,"37.5 µs ± 1.23 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A4,A4,121,3.89620400004787e-05,"37.5 µs ± 1.23 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A5,A5,121,4.54700399990543e-05,"45.6 µs ± 133 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A5,A5,121,4.57447699998738e-05,"45.6 µs ± 133 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A5,A5,121,4.54572999995435e-05,"45.6 µs ± 133 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A5b,A5b,121,2.04555300006177e-05,"22 µs ± 1.27 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A5b,A5b,121,2.18711599998642e-05,"22 µs ± 1.27 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_A5b,A5b,121,2.35559099994134e-05,"22 µs ± 1.27 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_B1,B1,121,0.076413910000701,"75.6 ms ± 1.72 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,15,largest_product_palindrome_N_B1,B1,121,0.07317011999985,"75.6 ms ± 1.72 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,15,largest_product_palindrome_N_B1,B1,121,0.077117049999652,"75.6 ms ± 1.72 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,15,largest_product_palindrome_N_B2,B2,121,4.6885829999519e-05,"49 µs ± 1.52 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_B2,B2,121,4.98647499989602e-05,"49 µs ± 1.52 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,15,largest_product_palindrome_N_B2,B2,121,5.03096699991147e-05,"49 µs ± 1.52 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,317,largest_product_palindrome_N_A1,A1,99,0.044181550000212,"42.2 ms ± 1.65 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,317,largest_product_palindrome_N_A1,A1,99,0.042336600000272,"42.2 ms ± 1.65 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,317,largest_product_palindrome_N_A1,A1,99,0.040149309999833,"42.2 ms ± 1.65 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
100,317,largest_product_palindrome_N_A2,A2,99,0.001271501200012,"1.23 ms ± 42.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,317,largest_product_palindrome_N_A2,A2,99,0.001253310100001,"1.23 ms ± 42.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,317,largest_product_palindrome_N_A2,A2,99,0.001174272700009,"1.23 ms ± 42.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
100,317,largest_product_palindrome_N_A3,A3,99,0.000118884860001,"144 µs ± 19.3 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,317,largest_product_palindrome_N_A3,A3,99,0.0001659665,"144 µs ± 19.3 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,317,largest_product_palindrome_N_A3,A3,99,0.000145755219999,"144 µs ± 19.3 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,317,largest_product_palindrome_N_A4,A4,99,2.02906499995152e-05,"21.2 µs ± 1.52 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,317,largest_product_palindrome_N_A4,A4,99,2.33415899987449e-05,"21.2 µs ± 1.52 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,317,largest_product_palindrome_N_A4,A4,99,1.99664400002803e-05,"21.2 µs ± 1.52 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,317,largest_product_palindrome_N_A5,A5,99,1.02495469999849e-05,"11.9 µs ± 1.5 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_A5,A5,99,1.14841880000313e-05,"11.9 µs ± 1.5 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_A5,A5,99,1.38588519999757e-05,"11.9 µs ± 1.5 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_A5b,A5b,99,1.00050519999058e-05,"10.2 µs ± 455 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_A5b,A5b,99,9.84937100001844e-06,"10.2 µs ± 455 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_A5b,A5b,99,1.08818990000873e-05,"10.2 µs ± 455 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_B1,B1,99,3.16243099994608e-06,"3.17 µs ± 53.4 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_B1,B1,99,3.11669100003201e-06,"3.17 µs ± 53.4 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_B1,B1,99,3.24567799994838e-06,"3.17 µs ± 53.4 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_B2,B2,99,5.07570799993118e-06,"4.54 µs ± 399 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_B2,B2,99,4.40589600009844e-06,"4.54 µs ± 399 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,317,largest_product_palindrome_N_B2,B2,99,4.12537399999565e-06,"4.54 µs ± 399 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,220,largest_product_palindrome_N_A1,A1,9999,0.021229169999424,"21.9 ms ± 873 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,220,largest_product_palindrome_N_A1,A1,9999,0.021279429999413,"21.9 ms ± 873 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,220,largest_product_palindrome_N_A1,A1,9999,0.02310667999991,"21.9 ms ± 873 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,220,largest_product_palindrome_N_A2,A2,9999,0.007994575000048,"7.81 ms ± 198 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A2,A2,9999,0.00789455399994,"7.81 ms ± 198 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A2,A2,9999,0.007532557999948,"7.81 ms ± 198 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A3,A3,9999,0.006052970000019,"5.73 ms ± 229 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A3,A3,9999,0.005622370000056,"5.73 ms ± 229 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A3,A3,9999,0.005527744999999,"5.73 ms ± 229 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A4,A4,9999,0.002593599999964,"2.8 ms ± 289 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A4,A4,9999,0.002599128000002,"2.8 ms ± 289 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A4,A4,9999,0.003208700999967,"2.8 ms ± 289 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,220,largest_product_palindrome_N_A5,A5,9999,0.000894074800002,"996 µs ± 171 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,220,largest_product_palindrome_N_A5,A5,9999,0.000857000299991,"996 µs ± 171 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,220,largest_product_palindrome_N_A5,A5,9999,0.001236864999999,"996 µs ± 171 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,220,largest_product_palindrome_N_A5b,A5b,9999,0.00012051683,"109 µs ± 9.73 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,220,largest_product_palindrome_N_A5b,A5b,9999,0.00010993822,"109 µs ± 9.73 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,220,largest_product_palindrome_N_A5b,A5b,9999,9.67421199995442e-05,"109 µs ± 9.73 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,220,largest_product_palindrome_N_B1,B1,9999,1.07411950000096e-05,"10.4 µs ± 1.03 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,220,largest_product_palindrome_N_B1,B1,9999,8.96869100004551e-06,"10.4 µs ± 1.03 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,220,largest_product_palindrome_N_B1,B1,9999,1.13989160000347e-05,"10.4 µs ± 1.03 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,220,largest_product_palindrome_N_B2,B2,9999,8.60704300008365e-06,"8.18 µs ± 389 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,220,largest_product_palindrome_N_B2,B2,9999,7.66633299994282e-06,"8.18 µs ± 389 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,220,largest_product_palindrome_N_B2,B2,9999,8.2615110000188e-06,"8.18 µs ± 389 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,153,largest_product_palindrome_N_A1,A1,9999,0.010544920999964,"12.3 ms ± 1.6 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A1,A1,9999,0.011947148000036,"12.3 ms ± 1.6 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A1,A1,9999,0.014426772000006,"12.3 ms ± 1.6 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A2,A2,9999,0.006388447999925,"5.71 ms ± 480 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A2,A2,9999,0.005388386999985,"5.71 ms ± 480 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A2,A2,9999,0.005353639999958,"5.71 ms ± 480 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A3,A3,9999,0.005289976000058,"5.4 ms ± 234 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A3,A3,9999,0.005719830000016,"5.4 ms ± 234 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A3,A3,9999,0.005177062000002,"5.4 ms ± 234 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A4,A4,9999,0.003515056000033,"2.94 ms ± 408 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A4,A4,9999,0.002617079000047,"2.94 ms ± 408 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A4,A4,9999,0.002686692999996,"2.94 ms ± 408 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,153,largest_product_palindrome_N_A5,A5,9999,0.001101545400001,"938 µs ± 118 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,153,largest_product_palindrome_N_A5,A5,9999,0.000886045800013,"938 µs ± 118 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,153,largest_product_palindrome_N_A5,A5,9999,0.0008268943,"938 µs ± 118 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,153,largest_product_palindrome_N_A5b,A5b,9999,6.7327369999839e-05,"76 µs ± 9.27 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,153,largest_product_palindrome_N_A5b,A5b,9999,7.18544499992276e-05,"76 µs ± 9.27 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,153,largest_product_palindrome_N_A5b,A5b,9999,8.88560899998993e-05,"76 µs ± 9.27 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,153,largest_product_palindrome_N_B1,B1,9999,1.14779100001033e-05,"11 µs ± 659 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,153,largest_product_palindrome_N_B1,B1,9999,1.14851600000111e-05,"11 µs ± 659 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,153,largest_product_palindrome_N_B1,B1,9999,1.00826309999684e-05,"11 µs ± 659 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,153,largest_product_palindrome_N_B2,B2,9999,7.65314200005378e-06,"8.05 µs ± 283 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,153,largest_product_palindrome_N_B2,B2,9999,8.25962499991874e-06,"8.05 µs ± 283 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,153,largest_product_palindrome_N_B2,B2,9999,8.24613799995859e-06,"8.05 µs ± 283 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,93,largest_product_palindrome_N_A1,A1,8008,0.003970881000132,"4.36 ms ± 289 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A1,A1,8008,0.00466568200005,"4.36 ms ± 289 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A1,A1,8008,0.004432602000015,"4.36 ms ± 289 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A2,A2,8008,0.002878197999962,"2.84 ms ± 330 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A2,A2,8008,0.003228272999986,"2.84 ms ± 330 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A2,A2,8008,0.00242281800005,"2.84 ms ± 330 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A3,A3,8008,0.002186465999985,"2.77 ms ± 587 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A3,A3,8008,0.002544651000062,"2.77 ms ± 587 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A3,A3,8008,0.003570496000029,"2.77 ms ± 587 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,93,largest_product_palindrome_N_A4,A4,8008,0.001349453000003,"1.43 ms ± 82.6 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_A4,A4,8008,0.001543249400012,"1.43 ms ± 82.6 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_A4,A4,8008,0.001396270099998,"1.43 ms ± 82.6 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_A5,A5,8008,0.000602421400006,"665 µs ± 53.1 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_A5,A5,8008,0.000659807100004,"665 µs ± 53.1 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_A5,A5,8008,0.000732108900003,"665 µs ± 53.1 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_A5b,A5b,8008,8.88214100006735e-05,"93.5 µs ± 8.78 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,93,largest_product_palindrome_N_A5b,A5b,8008,8.58062600003905e-05,"93.5 µs ± 8.78 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,93,largest_product_palindrome_N_A5b,A5b,8008,0.000105751340001,"93.5 µs ± 8.78 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,93,largest_product_palindrome_N_B1,B1,8008,0.000207046099997,"206 µs ± 19.8 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_B1,B1,8008,0.0001816101,"206 µs ± 19.8 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_B1,B1,8008,0.000230048600002,"206 µs ± 19.8 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,93,largest_product_palindrome_N_B2,B2,8008,3.45910200005164e-05,"35.4 µs ± 1.05 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,93,largest_product_palindrome_N_B2,B2,8008,3.47845800002688e-05,"35.4 µs ± 1.05 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
